time_s,loop,loop_dt_ms,inference_ms,state_tick,enabled,warmup,cmd_vx,cmd_vy,cmd_vyaw,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,dq_7,dq_8,dq_9,dq_10,dq_11,dq_12,dq_13,dq_14,dq_15,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kd_0,kd_1,kd_2,kd_3,kd_4,kd_5,kd_6,kd_7,kd_8,kd_9,kd_10,kd_11,kd_12,kd_13,kd_14,kd_15
1788509583.8250792,1053,4.258141000264004,2.346964000025764,2935169,0,0,0.0,0.0,0.0,0.049799204,0.657257,-1.3422791,-0.051222138,0.65762013,-1.3313162,0.089669526,0.75507224,-1.2705292,-0.102840245,0.7158325,-1.3803024,-6.2319026,-7.290466,17.546495,68.452835,1.5192053,-0.5503244,2.430459,-0.9533789,0.5890796,-1.5872797,2.3834472,1.375811,-0.40035844,-0.12401676,-1.879629,1.0211163,-1.5889648,-0.26741114,0.53094673,0.26353562,-0.04542519,0.851918,-0.90133095,-0.12613598,0.46896932,-1.4984062,0.14121288,1.0265422,-1.3400595,0.06544031,0.41784552,-1.2107204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8195806,0.8750617,-5.0149956,-3.7678723,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509583.8450706,1054,4.256093000094552,2.2592499999518623,2935189,0,0,0.0,0.0,0.0,0.0572474,0.6586195,-1.3063883,-0.05431045,0.6570449,-1.3531792,0.098419726,0.77127075,-1.2969259,-0.10492939,0.69421434,-1.3228331,-6.2812247,-7.26255,17.522879,68.46594,-0.11239019,0.86036634,4.387767,-0.12789229,-0.732474,-2.610418,0.3914279,2.5035884,-2.4708993,0.32166848,-1.5889648,2.9116979,-3.4453406,2.5888498,-3.3639548,1.2246655,-0.03668397,0.52790344,-0.94531703,-0.09161131,0.6505945,-1.4571259,0.025172276,0.79906833,-1.3789918,0.019191083,0.5951129,-1.2963045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.1713605,1.930958,-2.8802786,-1.5087098,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509583.865113,1055,4.2825900000025285,2.2747699999854376,2935209,0,0,0.0,0.0,0.0,0.03139043,0.64124024,-1.266106,-0.06572508,0.6557732,-1.403998,0.09929778,0.80327404,-1.3373978,-0.105020225,0.68316305,-1.3155823,-6.389558,-7.206779,17.458387,68.48281,-1.0967733,-0.86424184,0.3073459,-0.76347816,0.8293621,-0.3113899,-0.05813286,0.33329505,-1.945176,0.24415801,0.05038181,-0.97663206,-6.1969624,2.5927255,-3.6739967,1.5889648,0.082140505,0.5119381,-1.2858334,0.020259898,0.8851651,-1.0886463,-0.05990152,0.5684061,-1.3353382,-0.11058517,0.9203445,-1.1610299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.59833,-0.046555325,0.36830857,0.9521407,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509583.8850062,1056,4.1763799999898765,2.239984999960143,2935229,0,0,0.0,0.0,0.0,0.031784058,0.6488701,-1.2651424,-0.06602785,0.6672181,-1.4014547,0.12152149,0.81193346,-1.3565753,-0.107200205,0.7027223,-1.3196578,-6.474668,-7.180135,17.41285,68.492195,2.2245505,0.70146984,-2.1777074,0.9417523,-0.30616638,3.8802419,-0.5348223,-0.5076936,1.5144873,-0.7479761,2.2981856,1.3466604,-3.7282538,0.38755238,-1.2944249,0.61233276,0.10543798,0.48232454,-1.3884108,0.059208803,0.67001635,-0.8645426,-0.07584444,0.5147897,-1.340376,-0.09312741,0.9621427,-1.3902761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.028808,-1.510819,1.3480606,4.4616094,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509583.905267,1057,4.379263999908289,2.3929159997351235,2935249,0,0,0.0,0.0,0.0,0.03611374,0.66431165,-1.2980791,-0.060154013,0.6393628,-1.3511255,0.11168128,0.79631025,-1.3151556,-0.10568625,0.7199805,-1.3298311,-6.5225368,-7.1961513,17.414244,68.49153,0.20540276,0.39530346,-2.3697987,0.60070616,-1.0308893,6.9112387,-0.85261524,-2.1354136,2.9400063,0.077510476,2.6159785,-2.5174055,-1.77499,-2.73612,0.9146236,0.5541999,0.07470962,0.6460693,-1.3754594,-0.01689954,0.53043056,-0.92771554,-0.01753353,0.6823353,-1.2231282,-0.006449924,0.71238685,-1.423997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3975062,-1.0424585,1.6380984,2.3296173,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509583.9251916,1058,4.372832000171911,2.3175549999905343,2935269,0,0,0.0,0.0,0.0,0.0418967,0.6753024,-1.3251551,-0.04453081,0.6207118,-1.2928822,0.093000054,0.7970369,-1.282914,-0.11440617,0.74438417,-1.3881536,-6.534345,-7.2413254,17.458841,68.519806,0.325544,0.5464489,0.10716666,-0.034879714,-0.2092783,-0.80476093,-0.5038181,0.984383,0.649066,-0.48056495,-0.6162083,-2.6326602,-0.41080552,0.10851467,4.2863293,1.6625998,-0.0039925487,0.9174478,-1.1634331,-0.1304809,0.59977293,-1.3165181,0.10864337,0.94059026,-1.1175698,0.016972834,0.5572366,-1.1919197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4402661,-0.86734444,0.053777836,-1.5047215,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509583.945074,1059,4.263132999767549,2.3026419999041536,2935289,0,0,0.0,0.0,0.0,0.04734671,0.69416535,-1.3226591,-0.056944594,0.62737286,-1.2990904,0.09787473,0.8149915,-1.2923132,-0.12600249,0.7496828,-1.3896384,-6.5524206,-7.2363296,17.515127,68.54052,0.84873974,0.2945398,2.5275156,-1.1355284,-0.065883905,-2.0321226,1.3176781,1.8563759,0.095034584,0.3410461,-0.92625016,4.4524713,-1.0851467,0.85649073,2.0230236,-0.3604237,-0.042716313,0.77623934,-0.92792416,-0.10391806,0.49171662,-1.4591256,0.09006818,0.98169374,-1.3998619,0.04765126,0.45774326,-1.1945381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.393236,0.7963311,-1.2314677,-3.157753,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509583.9650733,1060,4.241853000166884,2.313585999672796,2935309,0,0,0.0,0.0,0.0,0.04928446,0.68926036,-1.2920921,-0.063151486,0.6281904,-1.3461021,0.099176675,0.81441617,-1.3124543,-0.122187555,0.7160444,-1.3391355,-6.5771875,-7.223068,17.498688,68.542305,-0.027128667,-0.54257333,3.0957012,0.36817476,-0.3410461,-2.9925783,-0.5503244,0.038755238,-2.9905565,-0.5580754,-1.9222598,1.5023552,-1.782741,0.34492162,-2.116036,0.68984324,-0.03949703,0.5709102,-0.8955466,-0.09656795,0.77787507,-1.451346,0.017188013,0.8279278,-1.3520967,-0.02965748,0.6634527,-1.2998549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2242665,0.70291185,0.97427773,-0.6567165,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509583.985085,1061,4.278014000192343,2.309842999693501,2935329,0,0,0.0,0.0,0.0,0.02769661,0.6609206,-1.2459176,-0.081227176,0.6309456,-1.3911393,0.093908384,0.8214103,-1.3594662,-0.12624472,0.698756,-1.3273826,-6.6381664,-7.213167,17.474648,68.55853,-0.52319574,-2.898892,0.40440246,-0.69371873,1.2014123,-0.46304086,-0.19377619,-0.2751622,-1.5407735,0.51544464,0.2906643,-0.51763517,-4.3754663,1.1277775,-0.25190905,0.8991215,0.057050914,0.53064513,-1.2521436,0.0045298594,0.82983005,-1.0985535,-0.03261026,0.6149502,-1.3673004,-0.11649766,0.9292561,-1.2214631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8466012,-2.792232,1.9226218,1.7986858,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509584.0050423,1062,4.22585300020728,2.2806580000178656,2935349,0,0,0.0,0.0,0.0,0.036265135,0.6596489,-1.2528207,-0.08053079,0.6435714,-1.3929086,0.10659467,0.82019925,-1.3671435,-0.12127918,0.7194658,-1.3342543,-6.6895475,-7.2134094,17.48255,68.56459,1.6122179,-0.19377619,-2.5578458,0.5890796,0.9107481,2.5679557,-0.6627146,-0.86424184,0.010110063,0.10463915,0.43405867,0.0485283,-1.5502095,-1.2130389,0.6084572,0.75960267,0.07190006,0.56446874,-1.4254127,0.027411573,0.64334923,-0.9230499,-0.04894293,0.5713979,-1.311652,-0.09086093,0.89269227,-1.2853997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8272557,-3.8363364,2.24504,4.08465,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509584.0250843,1063,4.259133999767073,2.340946999993321,2935369,0,0,0.0,0.0,0.0,0.048376083,0.67148745,-1.2870529,-0.07956191,0.6356992,-1.3502725,0.08909425,0.7975819,-1.3474131,-0.11592013,0.732909,-1.3486295,-6.703899,-7.262096,17.506832,68.56477,0.023253143,0.5658265,-2.897544,0.33717057,-1.6781018,6.632201,-2.3485675,-2.3640695,3.4535975,0.7906069,2.0385253,-1.4700031,-0.7130964,-3.3717058,1.9610151,0.4379342,0.04836712,0.7052098,-1.4383928,-0.03700903,0.5675219,-0.95699656,-0.009177191,0.71161205,-1.1047295,-0.025905738,0.70410854,-1.3528486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6032809,-3.732978,2.235098,1.6047746,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509584.0450714,1064,4.253470000094239,2.261489999909827,2935389,0,0,0.0,0.0,0.0,0.047316432,0.6865959,-1.3287411,-0.070539206,0.6242846,-1.285268,0.048946247,0.76842463,-1.2883323,-0.122157276,0.73626983,-1.3795757,-6.7041717,-7.342119,17.551128,68.57939,-0.18602514,1.5850892,-1.0736886,-0.48056495,0.26741114,-0.6288459,-1.4765745,0.84873974,4.060201,-0.44568524,-1.6742264,-1.5286415,0.0077510476,-1.546334,4.840529,0.47668946,-0.002091809,0.8651603,-1.260023,-0.14435083,0.5945754,-1.3312027,0.07265275,0.82059,-1.0171406,0.00047205505,0.6000602,-1.1910983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041285865,-2.7815518,-0.010179626,-1.3791881,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509584.0650685,1065,4.237981000187574,2.273361999868939,2935409,0,0,0.0,0.0,0.0,0.05361414,0.70355135,-1.353021,-0.084648535,0.631309,-1.2976844,0.048764586,0.77081656,-1.2817608,-0.12421614,0.7294574,-1.3752948,-6.7025366,-7.3664627,17.615105,68.591866,1.1083997,0.19377619,0.69557226,-2.5035884,-0.28678876,-2.7802672,1.6277201,0.90687263,0.113232695,0.04263076,-0.8719929,2.4547231,-0.17052305,-0.7285985,2.092783,-0.019377619,-0.024645522,0.8535099,-1.1236448,-0.1100979,0.5857881,-1.4466645,0.075556375,0.91561127,-1.2420386,0.0057707266,0.5290226,-1.1838617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57154286,-1.4843773,-0.6107356,-2.7280595,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509584.0850816,1066,4.253181999956723,2.250577999802772,2935429,0,0,0.0,0.0,0.0,0.06527102,0.70343024,-1.3482661,-0.09028015,0.637092,-1.3492931,0.05745423,0.7617333,-1.2877479,-0.116737545,0.69176185,-1.3412681,-6.7081985,-7.369339,17.6092,68.59099,0.2751622,-0.5658265,0.80678296,0.054257333,0.04263076,-2.9642704,0.30616638,-0.03100419,-1.2334275,0.11239019,-2.5268416,1.7551068,-0.162772,-0.48444048,-1.0153872,-0.17052305,-0.019694416,0.6686089,-1.0768892,-0.092583805,0.7605101,-1.3882108,0.0072728693,0.7883418,-1.253539,-0.04493659,0.68838316,-1.2691482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1431222,-1.7928874,1.028538,-1.9066968,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509584.1050704,1067,4.25433400005204,2.3245630000019446,2935449,0,0,0.0,0.0,0.0,0.052978277,0.68496096,-1.3059934,-0.097395375,0.6433897,-1.4012336,0.05500175,0.7588267,-1.3030709,-0.11555678,0.6692959,-1.3179834,-6.713134,-7.3802085,17.590942,68.588326,-1.383562,-1.6354711,3.2918363,-0.15114543,1.1083997,-0.88564146,-1.1161509,-0.2790377,-0.4084465,-0.12401676,0.92237467,0.0,-1.1200264,-0.6820922,-0.24803352,0.065883905,0.047089215,0.44834065,-1.2380271,0.00047378754,0.74678105,-1.1167068,-0.032960273,0.5849753,-1.3217962,-0.11471619,0.8808223,-1.3068445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.614498,-2.7019644,2.311171,0.7677421,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509584.1284432,1068,7.620200000019395,2.371733000018139,2935469,0,0,0.0,0.0,0.0,0.044318914,0.6704883,-1.2974946,-0.09945425,0.650293,-1.3867161,0.06768803,0.7379352,-1.3016808,-0.11183256,0.67719835,-1.3267823,-6.781379,-7.3971944,17.603416,68.58094,0.84873974,0.7169719,-2.6508584,0.9960096,0.8409887,2.6407483,1.3951886,-2.352443,-0.38216037,0.038755238,0.96888095,-1.4052987,-3.150801,-1.6509732,2.1044095,-0.2790377,0.068576366,0.57521045,-1.4262186,0.037281606,0.74034774,-0.9853072,-0.056098126,0.5656446,-1.2146217,-0.11878399,0.83493626,-1.2217464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.443098,-2.7560928,2.0759006,1.9149524,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509584.1452303,1069,4.4003210000482795,2.6049850002891617,2935489,0,0,0.0,0.0,0.0,0.059215426,0.6926817,-1.3211901,-0.08074273,0.6524427,-1.357239,0.07507576,0.732243,-1.3064673,-0.108320415,0.7036004,-1.3529421,-6.8071756,-7.45784,17.664032,68.572586,0.7479761,1.879629,-1.8460974,1.4300683,0.2751622,1.2314056,-0.26741114,0.162772,0.1314308,0.10076362,1.6781018,-0.93214774,-0.25190905,-2.6973646,4.2708273,0.22478038,0.03032285,0.68611985,-1.3758788,-0.03775709,0.658785,-1.1173508,0.007954758,0.75253606,-1.0991471,-0.053709168,0.70903826,-1.2499512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44598496,-4.306769,2.8958411,0.32901165,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509584.1650362,1070,4.227997000270989,2.4149969999598397,2935509,0,0,0.0,0.0,0.0,0.06357539,0.7054589,-1.3679333,-0.08107579,0.65435016,-1.3528632,0.06826331,0.73524046,-1.3016967,-0.10659462,0.7173161,-1.3554854,-6.8017864,-7.506163,17.728373,68.56722,0.37980133,0.7944824,-1.4073206,-0.5464489,-0.6239593,-0.17389306,-0.39530346,1.4455703,0.36800626,-0.14339438,-0.8409887,-0.056616347,0.8913705,-2.708991,4.119682,-0.7130964,-0.03193387,0.83358514,-1.1813327,-0.12829421,0.6242859,-1.3672997,0.07899431,0.9166187,-1.1724417,0.015244799,0.5394155,-1.1962161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38763404,-4.6700463,-0.11958819,-2.9273236,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509584.1850321,1071,4.227708999678725,2.2917940000297676,2935529,0,0,0.0,0.0,0.0,0.061910152,0.7227473,-1.3596399,-0.08897822,0.6533207,-1.3611093,0.06992857,0.73660296,-1.3071465,-0.10928935,0.6889157,-1.3446013,-6.798123,-7.5503078,17.759922,68.5655,-0.06975943,2.8911407,3.2918363,-1.6664752,-0.2751622,-1.8582295,1.2479186,0.081386,-0.9463018,0.15889648,-2.5152152,1.7025344,0.0077510476,-2.2594304,0.06975943,-0.68596774,-0.039958254,0.7650953,-1.0317245,-0.12021721,0.5891267,-1.4978793,0.08735267,0.93662536,-1.357684,0.025609931,0.444838,-1.1167809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0960433,-3.5635166,-2.568455,-3.9975162,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509584.2049952,1072,4.190812000160804,2.2884670001985796,2935549,0,0,0.0,0.0,0.0,0.049345016,0.70875907,-1.3219167,-0.10214894,0.6602846,-1.3894174,0.07574186,0.7403574,-1.3210479,-0.107563436,0.6590016,-1.3129126,-6.802089,-7.586247,17.731703,68.56207,-1.2440431,-0.2286559,3.105811,-0.13176781,0.09301257,-2.276786,0.3914279,0.85649073,-1.8117231,0.12014124,-1.7323592,1.9289999,-0.6355859,-2.1044095,-2.6276052,-0.04263076,-0.0058696074,0.55654556,-0.98811746,-0.0841108,0.77381074,-1.4019637,-0.0089404285,0.7556819,-1.348291,-0.046807718,0.67609644,-1.1989708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.618486,-4.2253356,-0.63111675,-1.7012641,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509584.2250206,1073,4.21513200035406,2.288146999944729,2935569,0,0,0.0,0.0,0.0,0.03320706,0.6852032,-1.3053615,-0.10454088,0.66827786,-1.434802,0.08025321,0.7561017,-1.3472551,-0.102507174,0.6534002,-1.2919341,-6.8217998,-7.613709,17.69322,68.56362,-0.5890796,-2.1702933,0.050550308,0.48444048,3.9065282,-0.19209118,0.2790377,-0.732474,-0.8350911,0.019377619,0.40305448,-0.19613521,-1.2130389,-1.5657116,-1.1975368,0.37980133,0.0748034,0.47363746,-1.2944005,-0.005595245,0.8477994,-1.1490988,-0.04609523,0.48793495,-1.2304933,-0.11356337,0.91163856,-1.2870228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6609603,-5.207891,-0.50393456,2.0316682,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509584.2451303,1074,4.310558999804925,2.2722740000062913,2935589,0,0,0.0,0.0,0.0,0.037990928,0.6802982,-1.3106693,-0.10108923,0.69316596,-1.4083421,0.102446645,0.73829854,-1.3510147,-0.100660264,0.66535985,-1.3002434,-6.8283095,-7.662092,17.685863,68.55829,1.8021187,0.23253144,-2.137267,0.2596601,0.8758684,3.6739967,0.24028248,-2.7244933,1.5165094,-0.42630762,1.6199689,-0.98472005,0.75960267,-3.801889,-0.3100419,-0.034879714,0.11694017,0.5683897,-1.4766846,0.04951929,0.81102836,-1.0232364,-0.05285473,0.48259723,-1.1265815,-0.11511769,0.8977395,-1.3558934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5458572,-4.9351377,0.3375612,3.4828763,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509584.2650485,1075,4.2363490001662285,2.5768890000108513,2935609,0,0,0.0,0.0,0.0,0.05431056,0.6929542,-1.3414102,-0.07968302,0.6980104,-1.3581235,0.099176675,0.70799065,-1.2923448,-0.102083266,0.69330597,-1.3308579,-6.792461,-7.7610393,17.707874,68.568375,0.6820922,-0.065883905,-2.8894558,2.1354136,0.9998852,4.14917,0.0077510476,-1.1006488,3.9247262,0.19377619,2.8097546,-2.3192482,2.856261,-7.127088,3.4220877,1.5075788,0.09554305,0.6924027,-1.4611875,0.034540977,0.549011,-0.9769585,-0.023266584,0.6456235,-1.110035,-0.036757708,0.7252927,-1.4005547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.057795,-5.6066394,-0.5122589,3.301756,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788509584.2893248,1076,7.736842000213073,2.4932379997153475,2935627,0,0,0.0,0.0,0.0,0.07196236,0.69237894,-1.3850888,-0.06175872,0.7016437,-1.3480451,0.105898276,0.69887716,-1.2885535,-0.09878296,0.7298207,-1.3591503,-6.744683,-7.8506913,17.748446,68.596985,0.7867313,1.1083997,-0.71174836,0.6162083,-4.0615487,0.0808805,0.14339438,1.154906,0.22242136,1.1161509,-0.2092783,-1.2718458,2.6508584,-5.40248,3.2166846,1.8253717,-0.0070408834,0.93787897,-1.1646208,-0.116171345,0.537813,-1.3093605,0.12672043,0.93880326,-1.1577184,0.04495495,0.5406749,-1.3166996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0822803,-0.65882754,-2.731483,-0.5220518,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
