time_s,loop,loop_dt_ms,inference_ms,state_tick,enabled,cmd_vx,cmd_vy,cmd_vyaw,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,dq_7,dq_8,dq_9,dq_10,dq_11,dq_12,dq_13,dq_14,dq_15,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kd_0,kd_1,kd_2,kd_3,kd_4,kd_5,kd_6,kd_7,kd_8,kd_9,kd_10,kd_11,kd_12,kd_13,kd_14,kd_15
1788446250.4682713,116,16.897448998861364,4.830269999729353,10680882,1,0.0,0.0,0.0,-0.03579545,0.5617472,-1.2699921,0.024532236,0.6804191,-1.3648847,-0.061839223,0.6070757,-1.2205634,0.010306954,0.72234213,-1.3291203,27.164244,31.742205,-44.326183,-6.166413,0.019377619,-0.019377619,0.0020220124,0.096888095,0.03100419,-0.0080880495,-0.034879714,-0.046506286,0.022242136,-0.081386,0.015502095,-0.0040440247,-0.04263076,-0.015502095,-0.0038755238,-0.0077510476,-0.0172832,0.560995,-1.1524756,-0.00038020732,0.67713076,-1.2229135,-0.016805356,0.616178,-1.0881574,-0.016497856,0.7313702,-1.2064649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7809174,-1.1952527,-0.50444263,-0.20896837,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788446250.487397,117,14.830103000349482,5.3536579998763045,10680903,1,0.0,0.0,0.0,-0.035704613,0.56168664,-1.2699921,0.024562515,0.6802375,-1.3648689,-0.06193006,0.6069243,-1.2205476,0.010276675,0.7224935,-1.3291676,27.164274,31.742052,-44.326244,-6.167109,0.06200838,-0.046506286,0.010110063,0.046506286,-0.0038755238,-0.0080880495,-0.09301257,-0.0077510476,0.03437421,-0.015502095,0.04263076,-0.0060660373,-0.03100419,0.0077510476,-0.04263076,0.03100419,-0.018413028,0.5627074,-1.1438049,-0.0019182768,0.67754644,-1.2353297,-0.014250847,0.6224794,-1.087513,-0.015519591,0.72542137,-1.2055424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7814863,-1.1467384,-0.6031708,-0.14894424,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788446250.509352,118,16.33588500044425,7.875016999605577,10680924,1,0.0,0.0,0.0,-0.035644054,0.5617775,-1.2699921,0.02462307,0.6797228,-1.3648531,-0.06196034,0.606894,-1.2205476,0.010246396,0.7222513,-1.3291519,27.164244,31.742022,-44.326393,-6.16723,0.015502095,-0.015502095,-0.0040440247,0.05038181,-0.0077510476,-0.018198112,-0.04263076,-0.07363495,0.018198112,-0.038755238,-0.015502095,0.02426415,-0.011626571,0.081386,-0.03100419,-0.038755238,-0.017003914,0.55592954,-1.1473453,0.0002321587,0.67934597,-1.2317642,-0.016932903,0.61661375,-1.093036,-0.017365439,0.729848,-1.2026023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.807473,-1.1751252,-0.6308203,-0.27919713,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788446250.5313165,119,18.228511999041075,8.605730999988737,10680944,1,0.0,0.0,0.0,-0.035613775,0.5617775,-1.2699447,0.024592793,0.6796622,-1.3649638,-0.061839223,0.60728765,-1.2205476,0.010306954,0.7217366,-1.3291519,27.164183,31.741991,-44.327484,-6.1671696,0.046506286,-0.038755238,0.016176099,0.011626571,-0.054257333,0.038418237,-0.0038755238,-0.011626571,0.0,0.03100419,-0.023253143,0.012132075,-0.023253143,0.011626571,-0.10851467,0.015502095,-0.015231032,0.5533992,-1.1564835,0.0019031786,0.6877911,-1.2216583,-0.0195952,0.60706675,-1.0895118,-0.020412233,0.7395022,-1.2037318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.806576,-1.1135925,-0.549505,-0.26739526,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788446250.5495358,120,16.352877000826993,5.929302000367898,10680964,1,0.0,0.0,0.0,-0.035674334,0.56150496,-1.2699605,0.024562515,0.67960167,-1.3649795,-0.061869502,0.6071968,-1.2205634,0.010337234,0.7217366,-1.329136,27.164183,31.741934,-44.328453,-6.167503,0.027128667,0.019377619,0.016176099,0.023253143,0.027128667,-0.012132075,-0.09301257,-0.05813286,0.026286162,-0.019377619,0.03100419,-0.0040440247,-0.034879714,0.038755238,-0.12401676,-0.06200838,-0.013467661,0.55484825,-1.165174,0.0018768865,0.6831888,-1.213751,-0.020396601,0.60345274,-1.085171,-0.020723853,0.7413601,-1.2061788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8494135,-1.1318878,-0.5238624,-0.27014828,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788446250.5733483,121,20.096659000046202,6.030069998814724,10680984,1,0.0,0.0,0.0,-0.035734892,0.5614444,-1.2699763,0.024532236,0.68014663,-1.3648847,-0.061808944,0.60656095,-1.2205634,0.010397792,0.722221,-1.329136,27.164183,31.741873,-44.32815,-6.1687136,0.0,0.054257333,0.030330187,0.038755238,0.0077510476,0.0,0.023253143,-0.08913705,0.0080880495,0.027128667,0.023253143,0.0060660373,0.011626571,-0.027128667,0.011626571,-0.10076362,-0.016115984,0.56100017,-1.1553407,-0.00029793475,0.6810612,-1.2270632,-0.016999051,0.6132801,-1.0802945,-0.017963465,0.73306775,-1.2089853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9024086,-1.1161058,-0.5442899,-0.28067714,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788446250.591462,122,16.835562000778737,4.261089999999967,10681005,1,0.0,0.0,0.0,-0.035644054,0.56135356,-1.270071,0.024562515,0.6798741,-1.36479,-0.06193006,0.6055315,-1.2205476,0.010306954,0.7228266,-1.3291519,27.164152,31.741812,-44.327816,-6.17156,0.0038755238,-0.05038181,0.012132075,0.038755238,0.10076362,-0.030330187,-0.034879714,-0.10851467,-0.018198112,0.0077510476,0.06200838,-0.012132075,-0.034879714,-0.04263076,0.011626571,-0.096888095,-0.017609222,0.5626293,-1.1428859,-0.0006173197,0.6738214,-1.2353961,-0.014185777,0.62353164,-1.0844532,-0.015542585,0.7243132,-1.2092401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9353557,-1.1267343,-0.62927663,-0.24296045,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788446250.6153543,123,20.21835400046257,7.853225000872044,10681026,1,0.0,0.0,0.0,-0.035583496,0.56138384,-1.2700237,0.02462307,0.6797228,-1.3649163,-0.06199062,0.60562235,-1.2204212,0.010185838,0.72276604,-1.3291676,27.164001,31.741781,-44.327908,-6.174285,-0.019377619,0.0038755238,0.022242136,0.027128667,-0.011626571,-0.038418237,-0.07363495,0.011626571,0.026286162,-0.054257333,0.08526152,0.0,-0.04263076,-0.054257333,-0.038755238,-0.15889648,-0.017667985,0.5553915,-1.1444577,0.0010343124,0.6801948,-1.2351551,-0.015952053,0.6193123,-1.0929934,-0.017927969,0.72698796,-1.2029006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9152558,-1.08915,-0.5826577,-0.35665447,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788446250.6333847,124,16.813001999253174,5.968213999949512,10681045,1,0.0,0.0,0.0,-0.035553217,0.5614141,-1.2699447,0.024683625,0.6788447,-1.3649952,-0.06196034,0.6065912,-1.2204369,0.010216117,0.72216046,-1.3291676,27.163486,31.741873,-44.328423,-6.1761622,0.0,-0.06200838,0.018198112,-0.019377619,-0.027128667,-0.014154087,-0.11626572,-0.019377619,0.0020220124,-0.03100419,0.027128667,0.0040440247,-0.08913705,0.03100419,-0.015502095,-0.12789229,-0.016009824,0.5536478,-1.1547292,0.0033498653,0.68530864,-1.2226005,-0.01933625,0.6104767,-1.0944924,-0.021464048,0.73438394,-1.1957777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8271961,-1.1129963,-0.5760545,-0.38925755,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788446250.6533124,125,16.288942000755924,7.210285000837757,10681068,1,0.0,0.0,0.0,-0.035583496,0.5610508,-1.2699447,0.024683625,0.67902637,-1.365027,-0.061869502,0.6066518,-1.2204844,0.010246396,0.72231185,-1.329136,27.162306,31.741842,-44.328968,-6.178433,0.065883905,0.023253143,-0.0020220124,0.04263076,-0.046506286,-0.018198112,0.0,0.0077510476,0.014154087,0.019377619,0.14339438,-0.032352198,-0.20540276,0.03100419,-0.09301257,-0.046506286,-0.01514093,0.550172,-1.1542162,0.0027563428,0.6890855,-1.2218373,-0.020349631,0.6061927,-1.0889027,-0.021116363,0.74181384,-1.2061424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9226384,-1.156715,-0.55502546,-0.31433913,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788446250.6828954,126,20.720845999676385,8.070215999396169,10681089,1,0.0,0.0,0.0,-0.035734892,0.5610205,-1.2699921,0.024653347,0.6792686,-1.3649006,-0.061869502,0.605804,-1.2205002,0.010185838,0.7228569,-1.3289939,27.16161,31.74175,-44.328606,-6.1818843,-0.019377619,-0.0077510476,0.018198112,-0.015502095,0.0077510476,-0.03437421,0.03100419,-0.03100419,-0.010110063,-0.038755238,0.0038755238,-0.0080880495,-0.0038755238,-0.081386,0.015502095,-0.23640695,-0.016163934,0.558947,-1.1548533,0.0009821611,0.6839482,-1.2225162,-0.01750946,0.6133694,-1.0871071,-0.017664224,0.7350072,-1.2075088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8098283,-1.2798964,-0.5411056,-0.29333553,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788446250.7047167,127,21.27386599931924,4.262210999513627,10681113,1,0.0,0.0,0.0,-0.035704613,0.5605966,-1.2700237,0.024592793,0.67948055,-1.3648847,-0.06199062,0.6048957,-1.2204686,0.010216117,0.7242799,-1.3290571,27.161184,31.741629,-44.328392,-6.186456,-0.038755238,-0.015502095,-0.052572325,-0.034879714,0.015502095,-0.0020220124,-0.038755238,-0.06200838,0.012132075,0.0,0.065883905,-0.07279245,-0.05813286,-0.027128667,-0.038755238,-0.16664752,-0.016966958,0.5627228,-1.1503717,-0.0005138684,0.67765397,-1.227982,-0.016374504,0.62068194,-1.0882856,-0.016762584,0.72625273,-1.2021054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8067029,-1.3157855,-0.55723,-0.3292976,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788446250.7194734,128,13.375361999351298,5.891287000849843,10681136,1,0.0,0.0,0.0,-0.035553217,0.5607177,-1.2699921,0.024653347,0.6791172,-1.3649006,-0.06196034,0.60495627,-1.2204528,0.010246396,0.7245221,-1.3290887,27.160973,31.741419,-44.328453,-6.1902413,0.09301257,0.019377619,0.0080880495,-0.0038755238,-0.065883905,-0.030330187,0.0,-0.0077510476,0.02426415,-0.015502095,0.034879714,-0.012132075,-0.0038755238,0.0077510476,0.0,-0.054257333,-0.01754328,0.55959445,-1.14541,-0.0009093159,0.681552,-1.2359326,-0.01596835,0.61983895,-1.0884327,-0.016926834,0.7280236,-1.2033386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8282077,-1.3584318,-0.5865795,-0.26720685,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788446250.743415,129,16.883113001313177,7.8311449997272575,10681158,1,0.0,0.0,0.0,-0.035583496,0.56092966,-1.2699763,0.024683625,0.67845106,-1.3649163,-0.062020898,0.6052288,-1.2204369,0.010216117,0.7236441,-1.3290571,27.160246,31.741297,-44.328754,-6.1916337,-0.019377619,-0.038755238,0.0060660373,-0.011626571,-0.04263076,0.020220125,-0.023253143,-0.019377619,-0.02426415,0.04263076,0.034879714,0.0060660373,-0.10076362,0.038755238,-0.06200838,-0.038755238,-0.017415976,0.55507076,-1.1474075,7.4771233e-06,0.6849441,-1.2339228,-0.017317927,0.61434376,-1.090421,-0.018294798,0.732342,-1.2034606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8397939,-1.2928247,-0.61081076,-0.29197627,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788446250.7614572,130,14.381498000147985,5.915126999752829,10681178,1,0.0,0.0,0.0,-0.035583496,0.5608388,-1.2699605,0.024683625,0.67860246,-1.365027,-0.06196034,0.6051682,-1.2204686,0.010185838,0.7236441,-1.3290728,27.158703,31.741114,-44.32906,-6.192118,0.0,0.019377619,0.014154087,0.0,0.027128667,-0.0040440247,0.019377619,-0.027128667,0.0,0.0,0.0038755238,-0.018198112,-0.18990067,-0.015502095,-0.09301257,-0.10076362,-0.015537091,0.5543925,-1.1518196,0.0011198432,0.68389124,-1.2257628,-0.018438946,0.6109304,-1.0909233,-0.018531384,0.7358511,-1.2034186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8746984,-1.3051925,-0.539511,-0.22836335,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788446250.7807207,131,13.572576999649755,4.599936000886373,10681197,1,0.0,0.0,0.0,-0.035613775,0.56050575,-1.2699605,0.024683625,0.678663,-1.365027,-0.06196034,0.6047746,-1.2204844,0.010246396,0.7238863,-1.3290412,27.156069,31.741053,-44.32927,-6.1931176,0.0077510476,-0.015502095,0.020220125,0.038755238,0.011626571,-0.020220125,-0.0038755238,-0.04263076,-0.010110063,0.015502095,0.04263076,0.03437421,-0.15889648,0.0,-0.06200838,-0.038755238,-0.0153127825,0.5564491,-1.1556802,0.00080112973,0.6846685,-1.2249866,-0.018138034,0.61044794,-1.0848796,-0.018560942,0.7371443,-1.2061008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9031074,-1.3224349,-0.56167835,-0.24824509,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788446250.801343,132,14.122045000476646,5.804118998639751,10681218,1,0.0,0.0,0.0,-0.035644054,0.560748,-1.2699921,0.02462307,0.67845106,-1.3649163,-0.06193006,0.6044718,-1.2204844,0.010276675,0.7241588,-1.3290571,27.15289,31.740965,-44.32909,-6.1939654,-0.011626571,-0.05813286,-0.02426415,0.027128667,0.027128667,0.014154087,-0.0038755238,-0.06200838,-0.0020220124,-0.06200838,0.03100419,0.010110063,-0.22090487,0.034879714,-0.03100419,-0.054257333,-0.015162467,0.5573106,-1.1564556,0.00024005352,0.68493646,-1.2228018,-0.018744854,0.6105907,-1.0835537,-0.018854257,0.738654,-1.2111019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9097716,-1.377021,-0.5909516,-0.2205208,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788446250.8246822,133,17.38426200063259,6.106644999817945,10681237,1,0.0,0.0,0.0,-0.035644054,0.5611719,-1.2699763,0.024592793,0.6784208,-1.3649479,-0.061869502,0.6042901,-1.2204528,0.010337234,0.7241588,-1.3291044,27.149286,31.740812,-44.32909,-6.194329,0.0,-0.023253143,0.04044025,0.054257333,0.04263076,-0.026286162,-0.019377619,-0.08913705,0.0080880495,0.023253143,0.0,-0.054594334,-0.24415801,0.0077510476,-0.019377619,0.027128667,-0.016669033,0.5619788,-1.1499939,-0.00050392747,0.6783396,-1.2286805,-0.0154744405,0.6172346,-1.0845945,-0.01662142,0.7315061,-1.2086849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9203284,-1.2748415,-0.6153227,-0.13721055,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788446250.843418,134,15.331892000176595,5.9849179997399915,10681257,1,0.0,0.0,0.0,-0.035613775,0.56165636,-1.2700078,0.024592793,0.67845106,-1.3649006,-0.062020898,0.60410845,-1.2204528,0.010246396,0.72446156,-1.3291835,27.145046,31.740538,-44.32912,-6.1947827,0.015502095,0.0,-0.022242136,0.023253143,0.065883905,-0.018198112,-0.077510476,-0.07363495,-0.020220125,-0.038755238,0.04263076,0.02426415,-0.17439857,0.034879714,0.0038755238,0.0,-0.016286422,0.55996907,-1.1490841,1.7970335e-05,0.6742979,-1.2286513,-0.016097048,0.619421,-1.0899131,-0.016546719,0.72814125,-1.2033515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9085175,-1.2234838,-0.6335464,-0.14257982,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788446250.8647017,135,16.204911000386346,5.970934000288253,10681280,1,0.0,0.0,0.0,-0.035522938,0.5622014,-1.2699763,0.024713902,0.67784554,-1.3649321,-0.06199062,0.60410845,-1.2204369,0.010125279,0.7240377,-1.3291676,27.141142,31.74048,-44.32936,-6.195146,0.065883905,-0.09301257,-0.014154087,0.038755238,-0.015502095,0.022242136,-0.038755238,-0.038755238,0.020220125,-0.09301257,0.038755238,-0.020220125,-0.18602514,0.038755238,-0.08526152,0.0,-0.016685084,0.55729365,-1.149662,0.0014661779,0.6818848,-1.2271291,-0.018070005,0.61436737,-1.090739,-0.018783838,0.7336044,-1.2030483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.898554,-1.1598213,-0.6889364,-0.19496682,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788446250.8854501,136,16.369805000067572,5.881461998797022,10681299,1,0.0,0.0,0.0,-0.035522938,0.56235266,-1.2699605,0.024774456,0.67720973,-1.3649479,-0.062020898,0.60413873,-1.2204528,0.010125279,0.7236138,-1.329136,27.138628,31.74048,-44.33042,-6.1951156,0.0,0.015502095,0.032352198,-0.019377619,0.096888095,-0.0485283,0.0,-0.04263076,0.030330187,-0.08526152,0.027128667,-0.014154087,-0.13951886,-0.015502095,-0.14339438,0.05813286,-0.015099321,0.55343574,-1.1560576,0.00228015,0.68131006,-1.2209148,-0.019695787,0.60841185,-1.0929923,-0.019484837,0.7365379,-1.2054223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.888969,-1.179,-0.7253808,-0.23714326,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788446250.905434,137,16.28231700124161,4.992956999558373,10681320,1,0.0,0.0,0.0,-0.035644054,0.5624132,-1.2699605,0.02474418,0.6774217,-1.3649321,-0.06199062,0.6040782,-1.2204686,0.010125279,0.72367436,-1.329136,27.137144,31.74048,-44.33239,-6.1955094,-0.054257333,0.027128667,0.028308174,0.015502095,0.011626571,0.0040440247,0.019377619,-0.065883905,0.026286162,-0.038755238,-0.015502095,0.0040440247,-0.011626571,0.04263076,-0.12789229,-0.096888095,-0.01506264,0.5548876,-1.1594245,0.002380855,0.68568134,-1.218473,-0.020310387,0.60685503,-1.0881704,-0.021293618,0.74068856,-1.2059269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8318695,-1.185493,-0.6268053,-0.29499954,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788446250.924253,138,15.031957998871803,4.156162998697255,10681340,1,0.0,0.0,0.0,-0.035613775,0.56223166,-1.2699763,0.024683625,0.67720973,-1.3648847,-0.06199062,0.6040176,-1.2204686,0.010246396,0.7237955,-1.329136,27.137114,31.74042,-44.335236,-6.197114,0.05813286,-0.011626571,0.032352198,-0.0077510476,0.019377619,-0.0080880495,-0.038755238,-0.011626571,0.030330187,0.0038755238,-0.019377619,-0.020220125,-0.05038181,0.07363495,-0.18990067,-0.05813286,-0.015783707,0.55828977,-1.155442,0.00080185896,0.68092114,-1.2221193,-0.018363524,0.6109969,-1.0853059,-0.019237751,0.73577225,-1.2076724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8533347,-1.2692401,-0.67655176,-0.2280882,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788446250.9454346,139,16.14353500008292,5.992501000946504,10681359,1,0.0,0.0,0.0,-0.035583496,0.5621408,-1.2700237,0.024774456,0.6773914,-1.3648847,-0.062020898,0.6040479,-1.2204369,0.010155559,0.7242496,-1.329136,27.137144,31.74042,-44.338566,-6.199143,0.09301257,-0.04263076,-0.0080880495,0.05038181,0.023253143,-0.020220125,-0.038755238,0.015502095,0.046506286,-0.023253143,-0.011626571,-0.026286162,0.023253143,-0.011626571,-0.20540276,-0.11239019,-0.018193189,0.5592766,-1.1435697,-0.0009003831,0.6769338,-1.2369355,-0.01431784,0.61726964,-1.0878356,-0.016537568,0.72827756,-1.2089502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8437845,-1.2865386,-0.7632154,-0.19886613,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
